name,price,regular_price,discount_price,has_discount,url,source
ყავის აპარატი DeLonghi EC685.M Dedica Coffee Maker Silver,22.0,799.0,22.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec685m-dedica-coffee-maker-silver/?sku=8004399331198,VELI_STORE
DeLonghi ECAM22.110.SB Magnifica S Coffee Maker Silver,56.0,1999.0,56.0,True,https://veli.store/en/details/delonghi-ecam22110sb-magnifica-s-coffee-maker-silver/?sku=8004399325067,VELI_STORE
DeLonghi EC950.M Coffee Maker Black/Silver,45.0,1399.0,45.0,True,https://veli.store/en/details/delonghi-ec950m-coffee-maker-blacksilver/?sku=8004399024830,VELI_STORE
DeLonghi ECAM220.60.B Magnifica Start Coffee Machine Black,68.0,2099.0,68.0,True,https://veli.store/en/details/delonghi-ecam22060b-magnifica-start-coffee-machine-black/?sku=8004399027220,VELI_STORE
DeLonghi ECAM450.86.T Coffee Maker Gray,120.0,3799.0,120.0,True,https://veli.store/en/details/delonghi-ecam45086t-coffee-maker-gray/?sku=8004399026186,VELI_STORE
Delonghi ECAM350.35.W Dinamica Coffee Maker White,84.0,2999.0,84.0,True,https://veli.store/en/details/delonghi-ecam35035w-dinamica-coffee-maker-white/?sku=8004399331150,VELI_STORE
DeLonghi KBJ2001.W 1.7L Electric Kettle White,279.0,279.0,,False,https://veli.store/en/details/delonghi-kbj2001w-17l-electric-kettle-white/?sku=8004399771871,VELI_STORE
DeLonghi EC685.BK Dedica Coffee Maker Black,22.0,799.0,22.0,True,https://veli.store/en/details/delonghi-ec685bk-dedica-coffee-maker-black/?sku=8004399331181,VELI_STORE
DeLonghi ECAM350.50.B Dinamica Coffee Maker Black,80.0,2599.0,80.0,True,https://veli.store/en/details/delonghi-ecam35050b-dinamica-coffee-maker-black/?sku=8004399023581,VELI_STORE
DeLonghi EC685.W Dedica Coffee Maker White,22.0,799.0,22.0,True,https://veli.store/en/details/delonghi-ec685w-dedica-coffee-maker-white/?sku=8004399331211,VELI_STORE
DeLonghi ECAM370.70.B Dinamica Plus Automatic Coffee Machine Silver,94.0,3359.0,94.0,True,https://veli.store/en/details/delonghi-ecam37070b-dinamica-plus-automatic-coffee-machine-silver/?sku=8004399023604,VELI_STORE
DeLonghi ECAM250.33.TB Magnifica S Smart Coffee Maker Gray,60.0,1999.0,60.0,True,https://veli.store/en/details/delonghi-ecam25033tb-magnifica-s-smart-coffee-maker-gray/?sku=8004399334144,VELI_STORE
DeLonghi ECAM350.55.B Dinamica Coffee Maker Black,106.0,2649.0,106.0,True,https://veli.store/en/details/delonghi-ecam35055b-dinamica-coffee-maker-black/?sku=8004399331167,VELI_STORE
Coffee Machine Delonghi Ec685.R Dedica Coffee Maker Red,22.0,799.0,22.0,True,https://veli.store/en/details/coffee-machine-delonghi-ec685r-dedica-coffee-maker-red/?sku=8004399331204,VELI_STORE
Coffee Machine Delonghi Ec685.M Dedica Coffee Maker Silver,22.0,799.0,22.0,True,https://veli.store/en/details/coffee-machine-delonghi-ec685m-dedica-coffee-maker-silver/?sku=8004399331198,VELI_STORE
